Date,Department,Category,CustomerCode,Price,Quantity,Revenue
2016-04-24,Kabobs,Lamb,CWM11331L8O,28.0,11.0,308.0
2015-12-29,Sides,Chips,CWM11331L8O,8.0,14.0,112.0
2014-01-28,Entrees,Beef and Broccoli,CWM11331L8O,15.0,16.0,240.0
2016-01-11,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-06-01,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-11-10,Entrees,Lamb Chops,CY083350VT,32.0,13.0,416.0
2016-08-11,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-03-16,Kabobs,Chicken,C6246525ZH,33.0,11.0,363.0
2016-02-01,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-01-01,Sides,Roll,CWM11331L8O,5.0,17.0,85.0
2014-05-10,Kabobs,Lamb,CWM11331L8O,28.0,6.0,168.0
2014-11-13,Sides,Rice,CWM11331L8O,9.0,4.0,36.0
2015-10-11,Entrees,Lamb Chops,CA16445HFM,32.0,7.0,224.0
2016-10-16,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2016-05-26,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-02-22,Kabobs,Chicken,C0N3083RHX,33.0,13.0,429.0
2017-02-14,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2015-04-13,Entrees,Lamb Chops,CWM11331L8O,30.0,5.0,150.0
2014-05-05,Sides,Yogurt,CWM11331L8O,12.0,19.0,228.0
2014-07-01,Sides,Rice,CWM11331L8O,9.0,5.0,45.0
2016-04-20,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2014-04-08,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-07-31,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-04-29,Kabobs,Beef,CWM11331L8O,25.0,3.0,75.0
2014-10-08,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-07-24,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-07-14,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2014-09-25,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-03-09,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2014-01-14,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2014-04-08,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-08-11,Sides,Roll,CWM11331L8O,5.0,6.0,30.0
2015-07-28,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-01-03,Entrees,Beef and Broccoli,CWM11331L8O,29.0,9.0,261.0
2014-01-19,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2014-02-19,Entrees,Beef and Broccoli,CWM11331L8O,26.0,20.0,520.0
2014-11-23,Entrees,Beef and Broccoli,CWM11331L8O,15.0,9.0,135.0
2014-11-05,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2014-06-26,Entrees,Beef and Broccoli,CWM11331L8O,27.0,7.0,189.0
2015-03-26,Kabobs,Chicken,CWM11331L8O,33.0,3.0,99.0
2015-04-27,Kabobs,Beef,CWM11331L8O,25.0,19.0,475.0
2014-07-03,Kabobs,Chicken,CQF4531208,33.0,7.0,231.0
2015-07-01,Kabobs,Beef,CC774568LJ,25.0,14.0,350.0
2015-02-23,Entrees,Beef and Broccoli,CWM11331L8O,16.0,4.0,64.0
2016-07-30,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2014-02-17,Sides,Rice,CWM11331L8O,9.0,12.0,108.0
2014-08-20,Entrees,Beef and Broccoli,CWM11331L8O,28.0,15.0,420.0
2015-02-16,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2017-03-30,Sides,Chips,CWM11331L8O,8.0,13.0,104.0
2016-02-29,Entrees,Lamb Chops,C4S88796UO,16.0,4.0,64.0
2015-03-17,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2015-12-08,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-10-09,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2016-06-05,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-09-09,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2016-04-30,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2014-02-27,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2014-10-01,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-01-28,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2015-04-04,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-07-15,Entrees,Beef and Broccoli,CWM11331L8O,29.0,7.0,203.0
2014-04-14,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2016-10-16,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-04-23,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-09-24,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2014-10-01,Entrees,Beef and Broccoli,CWM11331L8O,11.0,10.0,110.0
2016-07-28,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2016-10-26,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2014-01-19,Kabobs,Beef,CWM11331L8O,25.0,17.0,425.0
2014-09-20,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2017-02-21,Kabobs,Beef,CWM11331L8O,28.0,6.0,168.0
2016-08-01,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-05-14,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-09-01,Kabobs,Beef,CNW5057U7D,25.0,16.0,400.0
2017-01-28,Kabobs,Beef,CWM11331L8O,28.0,10.0,280.0
2014-06-03,Entrees,Lamb Chops,CWM11331L8O,18.0,5.0,90.0
2016-02-28,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-06-02,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-01-26,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2014-06-26,Sides,Rice,CWM11331L8O,9.0,11.0,99.0
2017-03-04,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2014-05-11,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2016-08-15,Kabobs,Beef,CLE27091R4,28.0,17.0,476.0
2016-03-10,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-12-24,Entrees,Beef and Broccoli,CWM11331L8O,26.0,14.0,364.0
2015-07-12,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2015-09-06,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-04-01,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2016-08-31,Kabobs,Chicken,C149962BC8,33.0,14.0,462.0
2015-08-27,Sides,Yogurt,CCC7562Y3X,12.0,7.0,84.0
2014-06-07,Kabobs,Lamb,CWM11331L8O,28.0,9.0,252.0
2014-01-27,Entrees,Lamb Chops,CTF2800EJ8,24.0,10.0,240.0
2014-01-18,Kabobs,Beef,CWM11331L8O,25.0,15.0,375.0
2014-04-29,Entrees,Beef and Broccoli,CWM11331L8O,19.0,16.0,304.0
2015-08-01,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2014-10-11,Entrees,Lamb Chops,CWM11331L8O,32.0,10.0,320.0
2014-04-26,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2016-10-26,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2016-03-15,Sides,Roll,CWM11331L8O,5.0,15.0,75.0
2014-11-27,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-12-17,Kabobs,Beef,C3A8516PIO,25.0,9.0,225.0
2015-10-07,Entrees,Lamb Chops,CWM11331L8O,30.0,7.0,210.0
2015-06-29,Kabobs,Chicken,CEG74282S9,33.0,13.0,429.0
2014-04-03,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2014-07-15,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-06-08,Entrees,Beef and Broccoli,CWM11331L8O,17.0,6.0,102.0
2016-04-25,Entrees,Beef and Broccoli,CWM11331L8O,37.0,14.0,518.0
2016-08-21,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2016-04-04,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2015-05-02,Kabobs,Beef,CWM11331L8O,25.0,2.0,50.0
2017-01-30,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-08-04,Entrees,Beef and Broccoli,C047693XQO,27.0,15.0,405.0
2016-03-15,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-07-18,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-11-16,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2015-11-11,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2015-11-11,Kabobs,Beef,CWM11331L8O,25.0,1.0,25.0
2016-01-03,Kabobs,Lamb,CWM11331L8O,28.0,3.0,84.0
2015-04-12,Kabobs,Beef,CM06757CW6,25.0,9.0,225.0
2016-03-08,Entrees,Beef and Broccoli,CWM11331L8O,28.0,20.0,560.0
2017-03-16,Entrees,Beef and Broccoli,CWM11331L8O,28.0,15.0,420.0
2015-04-29,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2015-03-30,Entrees,Beef and Broccoli,CDQ6652SLQ,29.0,6.0,174.0
2015-04-01,Kabobs,Chicken,CZ66663KN3,33.0,9.0,297.0
2015-02-03,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2015-03-25,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-09-19,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-08-26,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2015-02-10,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2014-09-10,Sides,Roll,CWM11331L8O,5.0,15.0,75.0
2017-02-01,Entrees,Lamb Chops,CWM11331L8O,15.0,12.0,180.0
2014-03-23,Kabobs,Lamb,CWM11331L8O,28.0,10.0,280.0
2016-01-20,Sides,Rice,CF286794Z2,9.0,14.0,126.0
2014-01-23,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2016-10-08,Sides,Yogurt,CXJ10151V6P,12.0,14.0,168.0
2015-02-24,Kabobs,Beef,CWM11331L8O,25.0,2.0,50.0
2015-01-13,Entrees,Beef and Broccoli,CWM11331L8O,18.0,19.0,342.0
2015-03-04,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2015-08-29,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2016-01-26,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-03-11,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2014-06-18,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-06-08,Kabobs,Beef,CWM11331L8O,25.0,4.0,100.0
2014-08-10,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2015-03-29,Sides,Rice,CWM11331L8O,9.0,11.0,99.0
2014-10-15,Kabobs,Pork,CWM11331L8O,28.0,7.0,196.0
2016-06-13,Entrees,Lamb Chops,CWM11331L8O,29.0,16.0,464.0
2014-02-22,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2014-08-16,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2016-10-05,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2016-07-13,Entrees,Beef and Broccoli,CWM11331L8O,15.0,11.0,165.0
2016-04-03,Kabobs,Lamb,CWM11331L8O,28.0,12.0,336.0
2016-08-11,Entrees,Lamb Chops,CWM11331L8O,28.0,14.0,392.0
2016-04-03,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2016-09-14,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-02-23,Kabobs,Beef,C4M88484SF,25.0,14.0,350.0
2014-09-29,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2014-07-26,Kabobs,Beef,CWM11331L8O,25.0,3.0,75.0
2014-04-29,Entrees,Lamb Chops,CWM11331L8O,32.0,9.0,288.0
2016-02-04,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2014-12-21,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2017-01-17,Kabobs,Beef,CWM11331L8O,28.0,5.0,140.0
2015-10-04,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-03-24,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-06-19,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-06-08,Sides,Roll,CWM11331L8O,5.0,18.0,90.0
2014-03-02,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-10-27,Kabobs,Beef,CWM11331L8O,25.0,23.0,575.0
2015-08-18,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-07-17,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-06-28,Entrees,Lamb Chops,CWM11331L8O,35.0,6.0,210.0
2016-07-12,Kabobs,Beef,CWM11331L8O,28.0,13.0,364.0
2016-02-17,Sides,Yogurt,CXT8820F4O,12.0,15.0,180.0
2015-12-23,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2015-06-15,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2017-01-28,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2015-07-12,Sides,Rice,CWM11331L8O,9.0,2.0,18.0
2014-12-10,Entrees,Beef and Broccoli,CWM11331L8O,19.0,12.0,228.0
2016-07-11,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2015-11-05,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2014-01-23,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2016-02-10,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2016-09-03,Entrees,Lamb Chops,CWM11331L8O,28.0,11.0,308.0
2017-02-15,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-08-13,Entrees,Beef and Broccoli,CWM11331L8O,26.0,3.0,78.0
2016-11-02,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2016-12-15,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-02-06,Kabobs,Pork,CWM11331L8O,28.0,9.0,252.0
2015-03-17,Kabobs,Chicken,CWM11331L8O,33.0,18.0,594.0
2017-03-18,Entrees,Beef and Broccoli,CWM11331L8O,13.0,9.0,117.0
2016-09-25,Kabobs,Beef,CWM11331L8O,28.0,13.0,364.0
2015-10-29,Sides,Chips,CWM11331L8O,8.0,11.0,88.0
2015-09-19,Entrees,Beef and Broccoli,CWM11331L8O,28.0,10.0,280.0
2014-10-01,Kabobs,Chicken,CWM11331L8O,33.0,20.0,660.0
2015-08-04,Sides,Rice,CWM11331L8O,9.0,4.0,36.0
2014-02-26,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2016-08-30,Entrees,Lamb Chops,CWM11331L8O,10.0,9.0,90.0
2015-01-03,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2015-09-05,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2014-05-05,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-04-12,Sides,Yogurt,CWM11331L8O,12.0,5.0,60.0
2015-10-13,Sides,Yogurt,CWM11331L8O,12.0,3.0,36.0
2016-09-20,Entrees,Lamb Chops,CWM11331L8O,31.0,17.0,527.0
2016-03-02,Entrees,Beef and Broccoli,CWM11331L8O,31.0,9.0,279.0
2015-08-27,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2016-08-17,Entrees,Beef and Broccoli,CWM11331L8O,28.0,12.0,336.0
2015-10-22,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2015-08-03,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2014-10-22,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2015-12-30,Entrees,Beef and Broccoli,CWM11331L8O,27.0,11.0,297.0
2014-01-27,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2015-09-10,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-07-22,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2017-02-22,Sides,Yogurt,CWM11331L8O,12.0,18.0,216.0
2016-04-26,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-08-14,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2016-08-06,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2016-10-29,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2017-01-12,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-05-25,Kabobs,Beef,CWM11331L8O,28.0,7.0,196.0
2014-10-05,Entrees,Beef and Broccoli,CHQ5158WZQ,27.0,6.0,162.0
2015-12-30,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2014-11-19,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-06-24,Kabobs,Lamb,CWM11331L8O,28.0,11.0,308.0
2014-04-23,Entrees,Beef and Broccoli,CWM11331L8O,28.0,9.0,252.0
2017-01-22,Kabobs,Chicken,CQV106870XI,33.0,16.0,528.0
2014-12-24,Entrees,Beef and Broccoli,CWM11331L8O,26.0,18.0,468.0
2014-08-02,Kabobs,Chicken,CO14800UA0,33.0,3.0,99.0
2014-05-08,Entrees,Beef and Broccoli,CWM11331L8O,48.0,5.0,240.0
2014-07-28,Entrees,Beef and Broccoli,CWM11331L8O,29.0,9.0,261.0
2015-02-08,Kabobs,Lamb,CZW6572NTE,28.0,12.0,336.0
2015-09-02,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2014-03-25,Kabobs,Pork,CWM11331L8O,28.0,8.0,224.0
2015-05-13,Kabobs,Lamb,CZI7036GDZ,28.0,19.0,532.0
2016-09-20,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2016-04-03,Entrees,Lamb Chops,CWM11331L8O,40.0,5.0,200.0
2016-09-27,Entrees,Lamb Chops,CWM11331L8O,27.0,7.0,189.0
2017-02-08,Sides,Rice,CWM11331L8O,9.0,2.0,18.0
2014-02-24,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2016-01-24,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2014-08-14,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2015-02-24,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2016-06-09,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2017-02-08,Entrees,Beef and Broccoli,CWM11331L8O,28.0,2.0,56.0
2015-07-23,Entrees,Beef and Broccoli,CWM11331L8O,26.0,16.0,416.0
2015-06-10,Entrees,Beef and Broccoli,CWM11331L8O,29.0,12.0,348.0
2015-03-29,Kabobs,Lamb,CWM11331L8O,28.0,12.0,336.0
2015-05-25,Sides,Roll,CWM11331L8O,5.0,16.0,80.0
2015-08-04,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2017-03-18,Sides,Rice,CWM11331L8O,9.0,17.0,153.0
2014-06-14,Kabobs,Beef,CWM11331L8O,25.0,1.0,25.0
2015-08-16,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2016-03-17,Sides,Roll,CWM11331L8O,5.0,15.0,75.0
2014-10-09,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2016-01-09,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2014-07-24,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-10-28,Entrees,Lamb Chops,CWM11331L8O,32.0,11.0,352.0
2015-02-18,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2015-06-25,Entrees,Lamb Chops,CWM11331L8O,19.0,9.0,171.0
2015-06-09,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2017-03-20,Kabobs,Pork,CWM11331L8O,29.0,17.0,493.0
2015-06-02,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2015-07-05,Kabobs,Pork,CWM11331L8O,28.0,13.0,364.0
2014-04-07,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2016-10-05,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-05-29,Entrees,Beef and Broccoli,CWM11331L8O,17.0,13.0,221.0
2014-08-18,Kabobs,Chicken,CWM11331L8O,33.0,18.0,594.0
2015-08-10,Sides,Yogurt,CWM11331L8O,12.0,19.0,228.0
2014-02-26,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2014-01-26,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2015-08-02,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2014-07-03,Kabobs,Chicken,CQF4531208,33.0,3.0,99.0
2015-06-04,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-09-18,Kabobs,Chicken,CP35227FQD,33.0,14.0,462.0
2015-03-05,Sides,Roll,CWM11331L8O,5.0,19.0,95.0
2015-06-28,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2016-02-11,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2015-12-03,Entrees,Lamb Chops,CP27794LW9,28.0,7.0,196.0
2015-02-04,Entrees,Lamb Chops,CMY5323MTX,34.0,6.0,204.0
2017-01-28,Entrees,Lamb Chops,C2T107268AQ,34.0,6.0,204.0
2014-05-24,Kabobs,Beef,CWM11331L8O,25.0,16.0,400.0
2015-03-04,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2016-12-27,Kabobs,Pork,CWM11331L8O,29.0,22.0,638.0
2015-02-16,Entrees,Beef and Broccoli,CWM11331L8O,26.0,12.0,312.0
2015-11-17,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2014-04-15,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-04-12,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-01-31,Kabobs,Lamb,CWM11331L8O,28.0,4.0,112.0
2014-03-25,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2015-11-22,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2014-01-16,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2017-01-31,Kabobs,Beef,CWM11331L8O,28.0,19.0,532.0
2015-08-01,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2017-02-23,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-01-29,Sides,Chips,CWM11331L8O,8.0,12.0,96.0
2015-11-09,Entrees,Beef and Broccoli,CWM11331L8O,27.0,6.0,162.0
2016-11-16,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2016-03-30,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-05-24,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2016-12-21,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-12-15,Kabobs,Beef,CWM11331L8O,25.0,4.0,100.0
2017-03-01,Kabobs,Lamb,CWM11331L8O,30.0,22.0,660.0
2014-12-03,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2015-12-17,Sides,Rice,CWM11331L8O,9.0,22.0,198.0
2015-04-30,Kabobs,Pork,CWM11331L8O,28.0,9.0,252.0
2016-02-27,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2014-09-11,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2017-03-11,Entrees,Beef and Broccoli,CWM11331L8O,35.0,16.0,560.0
2015-11-10,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2016-07-30,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-08-18,Entrees,Lamb Chops,C1138400FI,19.0,6.0,114.0
2015-11-09,Kabobs,Pork,CWM11331L8O,28.0,8.0,224.0
2016-04-05,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2015-11-30,Sides,Roll,CWM11331L8O,5.0,16.0,80.0
2017-01-25,Entrees,Lamb Chops,CWM11331L8O,21.0,7.0,147.0
2014-01-23,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2014-08-27,Entrees,Beef and Broccoli,CWM11331L8O,22.0,14.0,308.0
2015-07-22,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2014-05-08,Sides,Yogurt,CWM11331L8O,12.0,5.0,60.0
2014-02-24,Kabobs,Chicken,CUD3114QYZ,33.0,8.0,264.0
2014-10-11,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2016-02-29,Entrees,Lamb Chops,C4S88796UO,15.0,18.0,270.0
2014-03-19,Sides,Rice,CCQ2612SFO,9.0,8.0,72.0
2017-02-15,Kabobs,Beef,CWM11331L8O,28.0,20.0,560.0
2014-10-07,Entrees,Beef and Broccoli,CWM11331L8O,16.0,15.0,240.0
2014-06-04,Kabobs,Lamb,CWM11331L8O,28.0,14.0,392.0
2016-12-13,Entrees,Lamb Chops,CWM11331L8O,19.0,15.0,285.0
2014-02-11,Entrees,Lamb Chops,CWM11331L8O,30.0,6.0,180.0
2014-06-25,Kabobs,Lamb,CWM11331L8O,28.0,10.0,280.0
2015-06-09,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2016-02-10,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-01-14,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2016-01-13,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2015-07-01,Kabobs,Lamb,CWM11331L8O,28.0,19.0,532.0
2016-07-28,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-12-13,Sides,Roll,CWM11331L8O,5.0,16.0,80.0
2014-12-11,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-08-18,Sides,Yogurt,CC749276CE,12.0,11.0,132.0
2015-03-11,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2015-07-23,Sides,Roll,CWM11331L8O,5.0,15.0,75.0
2015-04-27,Sides,Roll,CWM11331L8O,5.0,16.0,80.0
2017-01-15,Sides,Roll,CWM11331L8O,5.0,13.0,65.0
2014-04-02,Entrees,Beef and Broccoli,CWM11331L8O,26.0,7.0,182.0
2014-05-14,Entrees,Lamb Chops,CWM11331L8O,33.0,15.0,495.0
2015-09-29,Sides,Roll,CWM11331L8O,5.0,19.0,95.0
2016-12-18,Kabobs,Beef,CWM11331L8O,28.0,8.0,224.0
2015-03-30,Kabobs,Beef,CWM11331L8O,25.0,17.0,425.0
2015-10-26,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2016-07-18,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2014-06-26,Sides,Yogurt,C3R4457VNF,12.0,6.0,72.0
2015-12-16,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2016-11-03,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-12-03,Sides,Rice,CR611156COB,9.0,13.0,117.0
2014-02-02,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2015-04-29,Entrees,Beef and Broccoli,CWM11331L8O,26.0,16.0,416.0
2015-08-16,Entrees,Lamb Chops,CQZ7783A20,17.0,5.0,85.0
2016-12-13,Kabobs,Chicken,CKH9354WBF,33.0,11.0,363.0
2014-05-04,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2017-01-14,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
